Date,Open,High,Low,Close,Volume,amount,outstanding_share,turnover,ticker
2021-06-30,103.46,103.67,103.02,103.24,5025842,23926072,2529575634,0.001986832,sh600649
2021-07-01,103.02,103.89,102.8,103.24,11179152,53230636,2529575634,0.004419378,sh600649
2021-07-02,103.46,103.46,101.72,101.72,8449622,39865593,2529575634,0.003340332,sh600649
2021-07-05,102.15,103.02,101.72,102.59,5830312,27487337,2529575634,0.002304858,sh600649
2021-07-06,102.15,103.02,101.72,102.37,9649152,45536649,2529575634,0.003814534,sh600649
2021-07-07,102.37,102.37,101.94,102.37,7452829,35090859,2529575634,0.002946276,sh600649
2021-07-08,102.15,102.37,101.29,101.94,6079246,28517117,2529575634,0.002403267,sh600649
2021-07-09,101.5,101.94,101.5,101.72,5702951,26747157,2529575634,0.002254509,sh600649
2021-07-12,102.15,102.59,101.29,101.72,8936602,41956071,2529575634,0.003532846,sh600649
2021-07-13,101.94,101.94,101.07,101.5,8002382,37385946,2529575634,0.003163527,sh600649
2021-07-14,101.72,102.15,101.29,102.15,8061288,37838648,2529575634,0.003186814,sh600649
2021-07-15,101.94,102.59,101.72,102.15,7073028,33317212,2529575634,0.002796132,sh600649
2021-07-16,102.37,102.59,101.72,101.94,5514703,25964934,2529575634,0.00218009,sh600649
2021-07-19,101.94,101.94,100.64,101.07,5887140,27445838,2529575634,0.002327323,sh600649
2021-07-20,100.85,101.5,100.64,100.85,4666940,21730162,2529575634,0.00184495,sh600649
2021-07-21,100.85,101.29,99.77,100.2,9849356,45606218,2529575634,0.003893679,sh600649
2021-07-22,100.42,100.85,99.99,100.64,4814491,22267685,2529575634,0.00190328,sh600649
2021-07-23,100.2,100.64,99.55,99.99,5807885,26732219,2529575634,0.002295992,sh600649
2021-07-26,99.55,99.55,98.47,98.9,9020984,41149534,2529575634,0.003566204,sh600649
2021-07-27,98.9,98.9,97.6,98.25,8183021,37005772,2529575634,0.003234938,sh600649
2021-07-28,98.03,98.68,96.95,97.82,9767206,44000983,2529575634,0.003861203,sh600649
2021-07-29,97.82,98.03,97.38,97.82,4353877,19607009,2529575634,0.001721189,sh600649
2021-07-30,97.82,98.03,96.95,97.17,5319036,23825506,2529575634,0.002102738,sh600649
2021-08-02,96.95,97.82,96.73,97.17,18344717,82198042,2529575634,0.007252093,sh600649
2021-08-03,96.95,96.95,96.08,96.52,11716822,52089319,2529575634,0.004631932,sh600649
2021-08-04,96.3,96.3,95.43,95.86,11854494,52284151,2529575634,0.004686357,sh600649
2021-08-05,95.65,96.52,95.21,95.86,11656436,51488791,2529575634,0.00460806,sh600649
2021-08-06,95.65,95.86,94.13,95.86,10398568,45426485,2529575634,0.004110795,sh600649
2021-08-09,95.43,96.3,95.0,95.86,16637139,73547435,2529575634,0.006577047,sh600649
2021-08-10,95.86,96.08,95.21,95.65,7426960,32717408,2529575634,0.00293605,sh600649
2021-08-11,95.65,97.38,95.43,96.73,14579952,64965714,2529575634,0.005763794,sh600649
2021-08-12,96.52,96.73,95.65,96.3,7383538,32715924,2529575634,0.002918884,sh600649
2021-08-13,96.3,96.3,95.65,96.08,5519328,24394015,2529575634,0.002181919,sh600649
2021-08-16,96.3,96.73,96.08,96.52,7462020,33189680,2529575634,0.00294991,sh600649
2021-08-17,96.73,97.17,95.21,95.65,12564956,55717026,2529575634,0.004967219,sh600649
2021-08-18,95.21,96.3,94.78,95.86,9196135,40494721,2529575634,0.003635446,sh600649
2021-08-19,95.91,96.13,94.8,95.24,10011625,43091520,2529575634,0.003957828,sh600649
2021-08-20,95.02,96.13,94.36,96.13,7609116,32669746,2529575634,0.00300806,sh600649
2021-08-23,95.69,96.13,94.58,95.02,15329463,65934046,2529575634,0.006060093,sh600649
2021-08-24,94.8,95.24,94.58,95.02,8593239,36803963,2529575634,0.003397107,sh600649
2021-08-25,95.02,96.79,94.58,96.57,12199709,52921820,2529575634,0.004822828,sh600649
2021-08-26,96.35,99.01,96.13,98.12,19377617,85698679,2529575634,0.007660422,sh600649
2021-08-27,97.9,99.01,97.46,98.35,9037471,40056398,2529575634,0.003572722,sh600649
2021-08-30,98.35,98.57,97.02,98.12,9391843,41437912,2529575634,0.003712814,sh600649
2021-08-31,98.35,100.12,98.35,99.9,15576235,69802075,2529575634,0.006157647,sh600649
2021-09-01,100.12,102.55,99.67,99.9,24440191,111436602,2529575634,0.009661775,sh600649
2021-09-02,100.34,100.78,99.23,99.67,22670196,102094533,2529575634,0.008962055,sh600649
2021-09-03,100.78,103.88,100.78,101.67,23298529,107649858,2529575634,0.00921045,sh600649
2021-09-06,101.0,103.0,100.78,101.45,14977622,68833717,2529575634,0.005921002,sh600649
2021-09-07,101.45,101.89,101.0,101.45,21698458,99356451,2529575634,0.008577904,sh600649
2021-09-08,101.45,102.78,101.22,102.55,14355645,66270873,2529575634,0.00567512,sh600649
2021-09-09,102.78,103.88,102.11,103.0,15336676,71310480,2529575634,0.006062944,sh600649
2021-09-10,103.0,104.55,102.55,103.22,15567865,72762977,2529575634,0.006154339,sh600649
2021-09-13,103.22,103.88,102.55,103.66,11844687,55281413,2529575634,0.00468248,sh600649
2021-09-14,103.88,104.33,100.56,100.56,17848419,82357682,2529575634,0.007055895,sh600649
2021-09-15,100.56,101.67,99.45,101.22,13290550,60460967,2529575634,0.005254063,sh600649
2021-09-16,101.45,102.55,99.23,99.45,16893747,76892493,2529575634,0.006678491,sh600649
2021-09-17,99.67,100.12,98.35,98.57,11390378,50922365,2529575634,0.004502881,sh600649
2021-09-22,97.68,98.57,97.24,97.68,23090203,101909242,2529575634,0.009128094,sh600649
2021-09-23,97.9,101.22,97.9,99.23,27541461,123711244,2529575634,0.010887779,sh600649
2021-09-24,99.67,99.9,98.12,98.12,18453698,82209242,2529575634,0.007295175,sh600649
2021-09-27,98.12,98.57,95.91,96.13,18081332,79115783,2529575634,0.00714797,sh600649
2021-09-28,97.02,98.12,96.35,97.68,11190591,49194805,2529575634,0.004423901,sh600649
2021-09-29,97.46,98.12,96.13,96.35,11454342,50091331,2529575634,0.004528167,sh600649
2021-09-30,96.79,97.02,95.91,96.57,11373120,49533201,2529575634,0.004496058,sh600649
2021-10-08,97.02,99.23,96.57,99.01,13889612,61584437,2529575634,0.005490886,sh600649
2021-10-11,99.01,100.12,98.57,99.01,12399135,55547051,2529575634,0.004901666,sh600649
2021-10-12,99.01,100.34,97.9,98.35,12617689,56462538,2529575634,0.004988066,sh600649
2021-10-13,98.35,99.01,97.24,97.68,8374757,37035619,2529575634,0.003310736,sh600649
2021-10-14,97.9,98.12,97.24,97.9,7227371,31877426,2529575634,0.002857148,sh600649
2021-10-15,97.68,97.9,97.02,97.24,9213183,40447826,2529575634,0.003642185,sh600649
2021-10-18,96.79,97.02,95.47,96.57,12122678,52641886,2529575634,0.004792376,sh600649
2021-10-19,96.79,96.79,95.69,95.69,8174946,35483842,2529575634,0.003231746,sh600649
2021-10-20,95.91,96.13,95.24,95.24,7335321,31658171,2529575634,0.002899823,sh600649
2021-10-21,95.47,96.13,95.02,95.47,9758124,42091542,2529575634,0.003857613,sh600649
2021-10-22,95.69,97.02,95.47,95.47,10005915,43420820,2529575634,0.003955571,sh600649
2021-10-25,95.02,95.02,93.03,94.14,10697377,45512070,2529575634,0.004228922,sh600649
2021-10-26,94.14,94.58,93.25,93.47,8602122,36354622,2529575634,0.003400619,sh600649
2021-10-27,93.47,93.69,90.81,91.04,12449050,51679350,2529575634,0.004921399,sh600649
2021-10-28,91.04,91.48,90.37,90.37,9233124,37825959,2529575634,0.003650068,sh600649
2021-10-29,90.37,91.26,90.37,91.26,9409041,38624860,2529575634,0.003719612,sh600649
2021-11-01,91.26,91.26,90.15,90.37,15953616,65192226,2529575634,0.006306835,sh600649
2021-11-02,90.15,90.37,87.93,88.16,17411811,70064577,2529575634,0.006883293,sh600649
2021-11-03,88.16,88.6,87.71,88.16,11787337,46947103,2529575634,0.004659808,sh600649
2021-11-04,88.16,88.38,87.05,87.27,18462922,72814044,2529575634,0.007298822,sh600649
2021-11-05,87.27,87.27,85.94,85.94,12454959,48644611,2529575634,0.004923735,sh600649
2021-11-08,86.16,86.83,85.72,86.16,10849419,42221046,2529575634,0.004289027,sh600649
2021-11-09,86.16,86.61,85.94,86.38,7386413,28769373,2529575634,0.002920021,sh600649
2021-11-10,86.38,87.27,85.72,87.05,11347849,44305179,2529575634,0.004486068,sh600649
2021-11-11,87.27,89.71,86.83,87.05,71141165,281578390,2529575634,0.028123755,sh600649
2021-11-12,87.27,87.93,86.38,87.05,28387792,111635843,2529575634,0.011222354,sh600649
2021-11-15,86.83,87.71,86.61,87.49,17492951,68866182,2529575634,0.00691537,sh600649
2021-11-16,87.27,87.93,86.61,86.61,13547768,53368949,2529575634,0.005355747,sh600649
2021-11-17,86.83,87.05,86.38,86.83,8380079,32822051,2529575634,0.00331284,sh600649
2021-11-18,86.83,86.83,86.16,86.16,10651503,41563119,2529575634,0.004210787,sh600649
2021-11-19,85.94,87.27,85.72,87.05,12433299,48514676,2529575634,0.004915172,sh600649
2021-11-22,86.83,87.05,85.94,86.16,10013143,39066525,2529575634,0.003958428,sh600649
2021-11-23,86.16,86.83,86.16,86.38,11175590,43622787,2529575634,0.00441797,sh600649
2021-11-24,86.38,86.83,86.16,86.61,13144854,51377342,2529575634,0.005196466,sh600649
2021-11-25,86.61,87.05,86.38,86.61,13013285,50905831,2529575634,0.005144454,sh600649
2021-11-26,86.38,86.61,86.16,86.16,7672996,29928231,2529575634,0.003033314,sh600649
2021-11-29,85.94,85.94,85.28,85.72,10062603,38925834,2529575634,0.003977981,sh600649
2021-11-30,85.72,86.38,85.5,86.38,8857667,34447385,2529575634,0.003501641,sh600649
2021-12-01,86.16,87.27,85.94,87.27,15673109,61287227,2529575634,0.006195944,sh600649
2021-12-02,87.27,87.71,86.83,87.05,14019707,55149417,2529575634,0.005542316,sh600649
2021-12-03,87.05,87.27,86.61,86.83,11563884,45384215,2529575634,0.004571472,sh600649
2021-12-06,87.27,88.16,86.83,86.83,20941845,82651418,2529575634,0.008278798,sh600649
2021-12-07,88.6,89.26,87.49,87.93,27319859,108753301,2529575634,0.010800175,sh600649
2021-12-08,88.16,88.38,87.05,87.49,16281140,64284220,2529575634,0.006436313,sh600649
2021-12-09,87.27,88.6,87.27,88.6,19758980,78658491,2529575634,0.007811184,sh600649
2021-12-10,88.6,89.04,87.93,88.6,15913555,63561089,2529575634,0.006290998,sh600649
2021-12-13,88.6,89.26,87.93,88.38,12852375,51326054,2529575634,0.005080842,sh600649
2021-12-14,88.38,88.38,87.49,87.71,9457991,37490923,2529575634,0.003738964,sh600649
2021-12-15,87.71,88.6,87.49,88.16,11596841,46188333,2529575634,0.004584501,sh600649
2021-12-16,88.38,88.6,87.49,88.38,12725841,50624762,2529575634,0.005030821,sh600649
2021-12-17,88.38,89.71,88.16,89.04,19688543,79166785,2529575634,0.007783338,sh600649
2021-12-20,89.26,91.04,88.82,90.59,27170836,110600521,2529575634,0.010741263,sh600649
2021-12-21,90.81,99.45,90.15,97.24,81844553,352961533,2529575634,0.032355053,sh600649
2021-12-22,96.57,97.46,92.81,93.25,50222058,214437288,2529575634,0.019853946,sh600649
2021-12-23,92.81,93.69,91.48,91.7,22702111,94565541,2529575634,0.008974672,sh600649
2021-12-24,91.7,92.14,89.93,90.59,21609749,88450087,2529575634,0.008542836,sh600649
2021-12-27,90.59,91.92,90.59,91.26,15600179,64196263,2529575634,0.006167113,sh600649
2021-12-28,91.26,91.48,90.15,91.04,13693228,56128573,2529575634,0.005413251,sh600649
2021-12-29,91.04,91.48,90.15,90.81,12581143,51548082,2529575634,0.004973618,sh600649
2021-12-30,91.04,91.26,90.15,90.37,13160599,53878226,2529575634,0.00520269,sh600649
2021-12-31,90.59,91.7,90.59,91.04,12301643,50674162,2529575634,0.004863125,sh600649
2022-01-04,91.26,93.47,90.59,93.25,18831489,78641142,2529575634,0.007444525,sh600649
2022-01-05,93.25,93.92,92.14,92.36,15839052,66455520,2529575634,0.006261545,sh600649
2022-01-06,92.36,93.69,92.14,92.81,13321529,56029987,2529575634,0.00526631,sh600649
2022-01-07,93.03,95.24,93.03,94.14,22110312,94328738,2529575634,0.00874072,sh600649
2022-01-10,94.36,95.24,93.47,95.02,20710780,88384866,2529575634,0.008187452,sh600649
2022-01-11,95.02,96.57,94.8,95.69,22155365,95986891,2529575634,0.00875853,sh600649
2022-01-12,95.02,95.69,93.92,94.36,16254084,69433491,2529575634,0.006425617,sh600649
2022-01-13,94.36,97.02,94.14,95.02,21526471,93322230,2529575634,0.008509914,sh600649
2022-01-14,95.02,95.47,93.47,93.69,16203454,68809223,2529575634,0.006405602,sh600649
2022-01-17,93.47,95.47,93.47,94.58,12402139,53094796,2529575634,0.004902854,sh600649
2022-01-18,94.8,95.69,93.92,95.02,11277957,48286968,2529575634,0.004458438,sh600649
2022-01-19,94.8,95.69,94.58,95.24,12948663,55644061,2529575634,0.005118907,sh600649
2022-01-20,95.47,96.79,94.8,95.02,18082061,78059071,2529575634,0.007148259,sh600649
2022-01-21,95.02,95.69,93.47,95.02,15973347,68018299,2529575634,0.006314635,sh600649
2022-01-24,94.58,95.91,93.92,95.02,14059078,60304364,2529575634,0.00555788,sh600649
2022-01-25,95.02,95.02,91.26,91.26,13587490,57106798,2529575634,0.00537145,sh600649
2022-01-26,92.14,93.25,91.26,93.03,11160747,46606283,2529575634,0.004412103,sh600649
2022-01-27,92.59,92.81,90.81,91.26,12481571,51798147,2529575634,0.004934255,sh600649
2022-01-28,91.7,92.14,90.59,91.26,9960575,41127890,2529575634,0.003937647,sh600649
2022-02-07,91.92,94.36,91.7,93.92,14007116,59016276,2529575634,0.005537338,sh600649
2022-02-08,94.36,96.13,93.69,96.13,15778224,67917493,2529575634,0.006237498,sh600649
2022-02-09,97.24,97.46,95.91,96.35,13994748,61122088,2529575634,0.005532449,sh600649
2022-02-10,95.91,97.02,95.69,97.02,10392160,45257138,2529575634,0.004108262,sh600649
2022-02-11,97.24,97.9,96.13,96.57,14319700,62722517,2529575634,0.00566091,sh600649
2022-02-14,96.13,96.79,95.24,95.47,11481316,49769220,2529575634,0.004538831,sh600649
2022-02-15,95.47,95.91,93.69,94.14,10694800,45631246,2529575634,0.004227903,sh600649
2022-02-16,94.36,95.47,94.14,94.58,8193297,34997164,2529575634,0.003239001,sh600649
2022-02-17,94.36,95.02,93.92,94.14,10202234,43508071,2529575634,0.00403318,sh600649
2022-02-18,94.14,96.35,93.69,96.35,13075141,56272926,2529575634,0.005168907,sh600649
2022-02-21,96.35,97.9,95.47,97.46,14414242,62924751,2529575634,0.005698285,sh600649
2022-02-22,97.68,98.79,96.57,97.02,15034757,66142574,2529575634,0.005943589,sh600649
2022-02-23,97.02,97.9,95.91,96.57,11069540,48333293,2529575634,0.004376046,sh600649
2022-02-24,96.35,97.02,93.47,94.36,15383714,66130988,2529575634,0.006081539,sh600649
2022-02-25,94.8,95.24,93.25,94.36,13682307,58269743,2529575634,0.005408934,sh600649
2022-02-28,94.36,94.36,93.47,93.47,8743121,37013196,2529575634,0.003456359,sh600649
